,youtuber,firstName,itemInSession,lastName,length,sessionId,video,userId
2154,Angus & Julia Stone,Austin,1,Rosales,236.95628,371,Just A Boy,12.0
2155,California Swag District,Emily,5,Benson,239.17668999999998,494,Teach Me How To Dougie,58.0
2156,,Ayla,0,Johnson,,429,,63.0
2157,Jami Smith,Austin,2,Rosales,243.80036,371,Home,12.0
2158,Stephen Lynch,Emily,6,Benson,52.819140000000004,494,What If That Guy From Smashing Pumpkins Lost His Car Keys?,58.0
2159,Major Organ And The Adding Machine,Emily,7,Benson,129.77587,494,Water Dripping On Bread Makes Bread Taste Not So Tasty.,58.0
2160,Alejandro Fernandez,Austin,3,Rosales,177.21424,371,Matalas,12.0
2161,Fania All Stars,Emily,8,Benson,350.09261000000004,494,Ublabadu,58.0
2162,Livvi Franc,Austin,4,Rosales,380.99546000000004,371,Automatik,12.0
2163,The Lonely Island,Emily,9,Benson,106.78811999999999,494,Like A Boss,58.0
2164,Pixie Lott,Emily,10,Benson,182.33424,494,Boys And Girls (Album Version),58.0
2165,Donna Lewis,Austin,5,Rosales,240.95302,371,I Love You Always Forever ( LP Version ),12.0
2166,Godsmack,Emily,11,Benson,249.96526,494,Saints And Sinners,58.0
2167,Kid Cudi,Austin,6,Rosales,227.34322000000003,371,Up Up & Away,12.0
2168,Faith Hill,Emily,12,Benson,222.30159,494,There You'll Be (Album Version),58.0
2169,Coldplay,Emily,13,Benson,307.51302000000004,494,Clocks,58.0
2170,Blind Melon,Tegan,0,Levine,221.90975,481,Change,80.0
2171,BjÃÂ¶rk,Tegan,1,Levine,348.57751,481,Undo,80.0
2172,,Tegan,2,Levine,,481,,80.0
2173,49ers,Tegan,3,Levine,216.68526,481,Touch Me,80.0
2174,Taylor Swift,Tegan,4,Levine,238.99382999999997,481,Cold As You,80.0
2175,Sneaky Sound System,Tegan,5,Levine,243.01668999999998,481,UFO,80.0
2176,,Tegan,6,Levine,,481,,80.0
2177,Copeland,Jordan,0,Rodriguez,279.32689,487,The Day I Lost My Voice (The Suitcase Song),68.0
2178,Foals,Tegan,7,Levine,281.18158999999997,481,Two Steps_ Twice,80.0
2179,PJ Harvey,Tegan,8,Levine,245.75955,481,Naked Cousin,80.0
2180,Goldfrapp,Tegan,9,Levine,251.14077000000003,481,Train,80.0
2181,Symphony X,Tegan,10,Levine,436.03545999999994,481,Absinthe And Rue,80.0
2182,Fisher,Tegan,11,Levine,133.98158999999998,481,Rianna,80.0
2183,Pencey Prep,Tegan,12,Levine,160.88771,481,PS Don't Write,80.0
2184,Clear Vu,Tegan,13,Levine,210.57261,481,I Adore,80.0
2185,Radiohead,Tegan,14,Levine,237.21751,481,15 Step,80.0
2186,The Mamas & The Papas,Tegan,15,Levine,190.58893,481,Dream A Little Dream Of Me,80.0
2187,Deepest Blue,Tegan,16,Levine,210.54648999999998,481,Deepest Blue,80.0
2188,,Tegan,17,Levine,,481,,80.0
2189,,,18,,,481,,
2190,,Kevin,0,Arellano,,514,,66.0
2191,Fu,Kevin,1,Arellano,280.05832000000004,514,Ja I Ty,66.0
2192,,Maia,0,Burke,,510,,51.0
2193,All Time Low,Maia,1,Burke,177.84118,510,A Party Song (The Walk of Shame),51.0
2194,Nik & Jay,Wyatt,0,Scott,196.51873,379,Pop-Pop!,9.0
2195,Quad City DJ's,Chloe,0,Cuevas,451.44771,506,C'mon N' Ride It (The Train) (LP Version),49.0
2196,,Ryan,0,Smith,,519,,26.0
2197,,Noah,0,Chavez,,492,,94.0
2198,Hoobastank,Noah,1,Chavez,232.17587000000003,492,Born To Lead,94.0
2199,Foo Fighters,Devin,0,Larson,271.38567,413,The Pretender,60.0
2200,The Firesign Theatre,Devin,1,Larson,1087.18975,413,Side .002,60.0
2201,Julian Lennon,Devin,2,Larson,210.46812000000003,413,Too Late For Goodbyes,60.0
2202,,Jayden,0,Graves,,442,,25.0
2203,Kinky,Jayden,1,Graves,198.32118,442,Sister Twisted,25.0
2204,The Early November,Jayden,2,Graves,250.04362999999998,442,Ever So Sweet,25.0
2205,Damien Rice,Jayden,3,Graves,191.39873,442,9 Crimes (Demo),25.0
2206,Jimi Hendrix,Jayden,4,Graves,296.88118,442,Crying Blue Rain,25.0
2207,Cartola,Jayden,5,Graves,173.06077,442,Peito Vazio,25.0
2208,Cat Stevens,Jayden,6,Graves,223.32036000000002,442,Lady D'Arbanville,25.0
2209,Dwight Yoakam,Jayden,7,Graves,239.3073,442,You're The One,25.0
2210,Les MisÃÂ©rables - 10th Anniversary Concert,Jayden,8,Graves,109.73995,442,Do You Hear The People Sing?,25.0
2211,America,Jayden,9,Graves,173.19138,442,Work To Do,25.0
2212,Dio,Jayden,10,Graves,284.55138,442,When A Woman Cries,25.0
2213,,Jayden,11,Graves,,442,,25.0
2214,Dash Berlin,Jayden,12,Graves,470.5171,442,Till The Sky Falls Down,25.0
2215,Brian Hyland,Jayden,13,Graves,160.13016000000002,442,Sealed With A Kiss,25.0
2216,The Black Keys,Jayden,14,Graves,162.55955,442,Your Touch,25.0
2217,Queensryche,Jayden,15,Graves,199.78404,442,Circles (2007 Live At The Moore Theater in Seattle LP Version),25.0
2218,The Black Keys,Jayden,16,Graves,191.76443999999998,442,Howlin For You,25.0
2219,The Killers,Jayden,17,Graves,218.85342000000003,442,This Is Your Life,25.0
2220,Erasure,Jayden,18,Graves,584.25424,442,Fingers And Thumbs (Cold Summer's Day) (Sound Factory Remix),25.0
2221,,Kaylee,0,Summers,,463,,8.0
2222,Red Hot Chili Peppers,Jayden,19,Graves,334.65424,442,Snow [Hey Oh] (Album Version),25.0
2223,Balkan Beat Box,Jayden,20,Graves,352.60036,442,Bulgarian  Chicks,25.0
2224,Fleet Foxes,Jayden,21,Graves,208.03873000000002,442,Tiger Mountain Peasant Song,25.0
2225,Damu The Fudgemunk,Jayden,22,Graves,76.66893,442,Man With Bindle [Pawt 1] (2004),25.0
2226,Harmonia,Stefany,0,White,655.77751,380,Sehr kosmisch,83.0
2227,Moloko,Jayden,23,Graves,593.3971,442,Over And Over,25.0
2228,Richard Ashcroft,Stefany,1,White,236.35546000000002,380,Break The Night With Colour,83.0
2229,,Stefany,2,White,,380,,83.0
2230,Johnny Gill,Jayden,24,Graves,288.70485,442,Chemistry,25.0
2231,Enya,Jayden,25,Graves,175.85586999999998,442,The Sun In The Stream,25.0
2232,Eminem,Jayden,26,Graves,250.8273,442,Mockingbird,25.0
2233,,Aleena,0,Kirby,,474,,44.0
2234,Van Halen,Aleena,1,Kirby,311.61424,474,Love Walks In (Remastered Album Version),44.0
2235,BarlowGirl,Aleena,2,Kirby,274.1024,474,Never Alone (Acoustic Version),44.0
2236,Porcupine Tree,Aleena,3,Kirby,458.00444000000005,474,Way Out of Here [Album Version],44.0
2237,Slash,Aleena,4,Kirby,278.49098,474,Beautiful Dangerous (featuring Fergie),44.0
2238,Lady GaGa,Aleena,5,Kirby,274.18077,474,Alejandro,44.0
2239,Shout Out Louds,Kate,0,Harrell,231.96688999999998,508,Never Ever,97.0
2240,Nick Jonas & The Administration,Aleena,6,Kirby,245.57668999999999,474,Who I Am,44.0
2241,Cibelle,Kate,1,Harrell,576.91383,508,Pequenos Olhos,97.0
2242,Joshua Radin,Aleena,7,Kirby,182.62159,474,The Fear You Won't Fall,44.0
2243,Kings Of Leon,Aleena,8,Kirby,201.79546000000002,474,Revelry,44.0
2244,Spinal Tap,Aleena,9,Kirby,304.71791,474,Rock 'n' Roll Creation,44.0
2245,Nine Inch Nails,Kate,2,Harrell,324.67546,508,Beside You In Time,97.0
2246,Aiden,Aleena,10,Kirby,238.65424,474,Breathless (Album Version),44.0
2247,Muse,Kate,3,Harrell,441.10322,508,Citizen Erased,97.0
2248,Wyclef Jean,Aleena,11,Kirby,319.97342000000003,474,Something About Mary,44.0
2249,Matthew Good,Aleena,12,Kirby,307.06892999999997,474,She's In It for the Money,44.0
2250,Luke Bryan,Kate,4,Harrell,238.28852999999998,508,Do I,97.0
2251,Billy Currington,Kate,5,Harrell,223.7122,508,Walk A Little Straighter,97.0
2252,Justice,Aleena,13,Kirby,236.12036,474,DVNO,44.0
2253,Sam Cooke,Kate,6,Harrell,122.04363000000001,508,Ain't Misbehavin,97.0
2254,Guns N' Roses,Aleena,14,Kirby,284.05506,474,Don't Cry (Original),44.0
2255,DJ Shadow,Cecilia,0,Owens,436.24444000000005,453,Changeling,6.0
2256,Madonna,Kate,7,Harrell,241.21424,508,American Life [Headcleanr Rock Mix],97.0
2257,Justin Bieber / Usher,Aleena,15,Kirby,222.30159,474,First Dance,44.0
2258,Pat Benatar,Kate,8,Harrell,269.26975,508,Invincible,97.0
2259,The New Pornographers,Cecilia,1,Owens,173.94893000000002,453,Falling Through Your Clothes,6.0
2260,Subhumans,Aleena,16,Kirby,209.37098,474,Rain,44.0
2261,,Aleena,17,Kirby,,474,,44.0
2262,Van Halen,Kate,9,Harrell,198.37341999999998,508,You're No Good (Album Version),97.0
2263,The Black Ghosts,Kate,10,Harrell,203.28444,508,Anyway You Choose To Give It (Radio Edit),97.0
2264,,Kate,11,Harrell,,508,,97.0
2265,The New Pornographers,Ava,0,Robinson,166.66076999999999,430,Jackie,50.0
2266,Slim Dusty,Ava,1,Robinson,198.922,430,Long Black Road,50.0
2267,Muse,Ava,2,Robinson,346.69669,430,Resistance,50.0
2268,,Jacqueline,0,Lynch,,486,,29.0
2269,Alliance Ethnik,Chloe,0,Cuevas,265.76934,528,Creil City,49.0
2270,The Mossie,Jacqueline,1,Lynch,147.19955,486,Interlude #1 (Mama),29.0
2271,Anastacia,Jacqueline,2,Lynch,208.45668999999998,486,One Day In Your Life,29.0
2272,,Mohammad,0,Rodriguez,,471,,88.0
2273,Europe,Mohammad,1,Rodriguez,346.69669,471,The Final Countdown,88.0
2274,Renee Olstead,Chloe,1,Cuevas,251.74159,528,Summertime (Album Version),49.0
2275,John Mayer,Jacqueline,3,Lynch,258.92526000000004,486,Good Love Is On The Way,29.0
2276,Lone Justice,Chloe,2,Cuevas,273.57995,528,Shelter,49.0
2277,Beirut,Colm,0,Santana,230.19057,475,Nantes,67.0
2278,In Flames,Jacqueline,4,Lynch,278.69995,486,My sweet shadow,29.0
2279,New Funky Generation,Chloe,3,Cuevas,294.03382999999997,528,Lubumba '98,49.0
2280,Coldplay,Colm,1,Santana,268.38159,475,Yellow,67.0
2281,Celtic Woman,Jacqueline,5,Lynch,196.96281000000002,486,Siulil A Run,29.0
2282,Delerium feat. Sarah McLachlan,Chloe,4,Cuevas,494.81098,528,Silence,49.0
2283,Jeff Beck & The Big Town Playboys,Colm,2,Santana,142.44526000000002,475,Blues Stay Away From Me,67.0
2284,,Colm,3,Santana,,475,,67.0
2285,,,4,,,475,,
2286,,,5,,,475,,
2287,,,6,,,475,,
2288,,Colm,7,Santana,,475,,67.0
2289,matchbox twenty,Jacqueline,6,Lynch,229.14567000000002,486,Unwell (Album Version),29.0
2290,J. Karjalainen & Mustat Lasit,Colm,8,Santana,336.74404,475,Sinisten tÃÂ¤htien alla,67.0
2291,,Kevin,0,Arellano,,525,,66.0
2292,Eric B. & Rakim,Kevin,1,Arellano,263.91465,525,Move The Crowd,66.0
2293,Justin Bieber / Jessica Jarrell,Jacqueline,7,Lynch,251.16689,486,Overboard,29.0
2294,,Theodore,0,Harris,,515,,14.0
2295,Mario Rosenstock,Chloe,5,Cuevas,183.14404,528,FAI Piss-Up 1,49.0
2296,Jermaine Dupri featuring Jay-Z,Theodore,1,Harris,254.30159,515,Money Ain't A Thang,14.0
2297,Terror Squad / Big Pun / Big L / Fat Joe,Jacqueline,8,Lynch,266.70975,486,Bring 'Em Back,29.0
2298,George Baker Selection,Chloe,6,Cuevas,200.4371,528,Morning Sky,49.0
2299,Okkervil River,Theodore,2,Harris,223.13751000000002,515,Plus Ones,14.0
2300,Kings Of Leon,Jacqueline,9,Lynch,334.75872999999996,486,Cold Desert,29.0
2301,Arcade Fire,Jacqueline,10,Lynch,288.33914,486,Neighborhood #1 (Tunnels),29.0
2302,Men Without Hats,Ayla,0,Johnson,164.49261,520,Safety Dance,63.0
2303,,,0,,,524,,
2304,Immortal Technique,Ayla,1,Johnson,171.12771,520,Bin Laden Feat. MosDef (Inst),63.0
2305,,,1,,,524,,
2306,,,2,,,524,,
2307,Divinyls,Jacqueline,11,Lynch,232.04526,486,Pleasure And Pain,29.0
2308,,,3,,,524,,
2309,Danny Elfman,Jacqueline,12,Lynch,176.84853,486,Prologue,29.0
2310,Plain White T's,Jacqueline,13,Lynch,232.202,486,Hey There Delilah,29.0
2311,Breaking Benjamin,Jacqueline,14,Lynch,205.322,486,Blow Me Away,29.0
2312,Penguin CafÃÂ© Orchestra,Jacqueline,15,Lynch,269.84443999999996,486,Perpetuum Mobile,29.0
2313,Kings Of Leon,Jacqueline,16,Lynch,201.79546000000002,486,Revelry,29.0
2314,Banco Del Mutuo Soccorso,Jacqueline,17,Lynch,354.76853,486,Di Terra (2006 Digital Remaster),29.0
2315,Tanlines,Jacqueline,18,Lynch,279.77098,486,Real Life,29.0
2316,Rammstein,Jacqueline,19,Lynch,264.22812000000005,486,Engel,29.0
2317,Sangre Azul,Jacqueline,20,Lynch,274.80771,486,Noche De AcciÃÂ³n,29.0
2318,Zumpano,Jacqueline,21,Lynch,208.06485,486,Jeez Louise (Album),29.0
2319,,Lily,0,Burns,,517,,32.0
2320,Kanye West,Lily,1,Burns,238.52362999999997,517,Flashing Lights,32.0
2321,Kings Of Leon,Jacqueline,22,Lynch,231.81016,486,Use Somebody,29.0
2322,,Jordan,0,Hicks,,499,,37.0
2323,Mike And The Mechanics And Paul Carrack,Jordan,1,Hicks,308.63628,499,Underscore,37.0
2324,Kings Of Leon,Jacqueline,23,Lynch,227.18649,486,Be Somebody,29.0
2325,Cornelis Vreeswijk,Jacqueline,24,Lynch,140.66893000000002,486,En resa,29.0
2326,Bon Iver,Jordan,2,Hicks,238.49751,499,Skinny Love,37.0
2327,Daft Punk,Jacqueline,25,Lynch,290.76853,486,Television Rules The Nation / Crescendolls,29.0
2328,Asher Roth / Cee-Lo,Jordan,3,Hicks,262.66077,499,Be By Myself,37.0
2329,Suicidal Tendencies,Jacqueline,26,Lynch,172.01587,486,Freedumb,29.0
2330,The Be Good Tanyas,Jordan,4,Hicks,225.04443999999998,499,A Thousand Tiny Pieces,37.0
2331,John Mayer,Jacqueline,27,Lynch,250.38322000000002,486,Half Of My Heart,29.0
2332,Flyleaf,Jacqueline,28,Lynch,174.39302,486,Missing,29.0
2333,Kings Of Leon,Jacqueline,29,Lynch,201.79546000000002,486,Revelry,29.0
2334,Damian Marley / Stephen Marley / Rovleta Fraser,Jacqueline,30,Lynch,255.55546,486,Hey Girl,29.0
2335,,Jacqueline,31,Lynch,,486,,29.0
2336,O Rappa,Jacqueline,32,Lynch,195.83955,486,ÃÂ Noite,29.0
2337,The Whitest Boy Alive,Jacqueline,33,Lynch,261.85098,486,Courage,29.0
2338,Angels Of Light & Akron/Family,Jacqueline,34,Lynch,150.33424,486,Awake,29.0
2339,Belanova,Jacqueline,35,Lynch,187.53261,486,Me Pregunto,29.0
2340,,,0,,,545,,
2341,,,1,,,545,,
2342,Thee Headcoats,Jacqueline,36,Lynch,160.26077,486,Monkey's Paw,29.0
2343,matchbox twenty,Jacqueline,37,Lynch,218.72281,486,Disease (Album Version),29.0
2344,,Tegan,2,Levine,,545,,80.0
2345,Primal Scream,Jacqueline,38,Lynch,226.2722,486,Movin' On Up,29.0
2346,DJ Krush & Toshinori Kondo,Jacqueline,39,Lynch,279.90159,486,Shoh-ka,29.0
2347,Mindless Faith,Jacqueline,40,Lynch,312.47628,486,Independence Day (version),29.0
2348,Ella Baila Sola,Tegan,3,Levine,259.00363,545,Y Quisiera,80.0
2349,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Jacqueline,41,Lynch,277.15873,486,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),29.0
2350,Black Moth Super Rainbow,Tegan,4,Levine,221.28281,545,Early 70's Gymnastics,80.0
2351,Old 97's,Jacqueline,42,Lynch,231.28771,486,Victoria (LP Version),29.0
2352,The Dangerous Summer,Jacqueline,43,Lynch,218.33097999999998,486,Wake Up,29.0
2353,,Jacqueline,44,Lynch,,486,,29.0
2354,Randy Travis,Jacqueline,45,Lynch,237.03465,486,Hard Rock Bottom Of Your Heart (Single Remix Remastered Version),29.0
2355,M.I.A.,Jacqueline,46,Lynch,206.13179,486,Paper Planes,29.0
2356,The Strokes,Jacqueline,47,Lynch,197.53751,486,Last Nite,29.0
2357,Justice,Jacqueline,48,Lynch,295.94077000000004,486,Let There Be Light (album version),29.0
2358,,Jacqueline,49,Lynch,,486,,29.0
2359,,Jordan,0,Hicks,,547,,37.0
2360,The Killers,Jordan,1,Hicks,220.89097999999998,547,When You Were Young,37.0
2361,Method Man / Busta Rhymes,Kevin,0,Arellano,232.22812000000002,541,What's Happenin',66.0
2362,Guns N' Roses,Jacqueline,50,Lynch,455.52280999999994,486,Sympathy For The Devil,29.0
2363,Lily Allen,Jordan,2,Hicks,194.76853,547,Smile,37.0
2364,MGMT,Kevin,1,Arellano,264.17587000000003,541,Time To Pretend,66.0
2365,The Unicorns,Jordan,3,Hicks,222.74567000000002,547,Sea Ghost,37.0
2366,Widespread Panic,Jacqueline,51,Lynch,400.79627999999997,486,Papa's Home,29.0
2367,Testament,Jacqueline,52,Lynch,253.64853,486,Afterlife,29.0
2368,Gogol Bordello,Jacqueline,53,Lynch,375.45751,486,Dub The Frequencies Of Love,29.0
2369,,Kate,0,Harrell,,537,,97.0
2370,BT Express,Kate,1,Harrell,352.88771,537,Do It ('Til You're Satisfied),97.0
2371,Tal Bachman,Jacqueline,54,Lynch,224.70485,486,She's So High,29.0
2372,Jacky Terrasson,Kate,2,Harrell,342.7522,537,Le Jardin d'Hiver,97.0
2373,Gorillaz,Jacqueline,55,Lynch,199.05261000000002,486,Fire Coming Out Of The Monkey's Head,29.0
2374,,Wyatt,0,Scott,,527,,9.0
2375,Paul Oakenfold,Wyatt,1,Scott,254.14485,527,Ready_ Steady_ Go (Album Version),9.0
2376,New Found Glory,Jacqueline,56,Lynch,169.87383,486,Better Off Dead,29.0
2377,The Ordinary Boys,Kate,3,Harrell,162.87302,537,Boys Will Be Boys,97.0
2378,Train,Wyatt,2,Scott,216.76362999999998,527,Hey_ Soul Sister,9.0
2379,The Undertones,Kate,4,Harrell,156.36853,537,My Perfect Cousin,97.0
2380,Queens Of The Stone Age,Jacqueline,57,Lynch,364.90404,486,God Is On The Radio,29.0
2381,Elliott Smith,Jordan,0,Hicks,141.42649,550,Between The Bars,37.0
2382,The White Stripes,Kate,5,Harrell,232.61995,537,Seven Nation Army,97.0
2383,,Kate,6,Harrell,,537,,97.0
2384,Thursday,Jacqueline,58,Lynch,250.17424,486,Signals Over The Air,29.0
2385,Weezer,Kate,7,Harrell,167.3922,537,Susanne,97.0
2386,Baby Bash / Russell Lee,Kate,8,Harrell,269.00853,537,Sexy Eyes,97.0
2387,Dwight Yoakam,Jacqueline,59,Lynch,239.3073,486,You're The One,29.0
2388,Lara,Kate,9,Harrell,205.58321999999998,537,La Otra Princesa,97.0
2389,Kings Of Leon,Jacqueline,60,Lynch,189.1522,486,McFearless,29.0
2390,ManÃÂ¡,Kate,10,Harrell,252.86485,537,Rayando el sol,97.0
2391,Markus KrunegÃÂ¥rd,Jacqueline,61,Lynch,185.5473,486,Genom tunna tyger,29.0
2392,Local Natives,Jacqueline,62,Lynch,240.8224,486,Cards & Quarters,29.0
2393,La Roux,Kate,11,Harrell,205.60934,537,Bulletproof,97.0
2394,Philipp Poisel,Jacqueline,63,Lynch,258.66404,486,Seerosenteich,29.0
2395,Jedi Mind Tricks,Kate,12,Harrell,244.32281,537,Ripped To Shreds (feat. Vinnie Paz_ Celph Titled & Demoz),97.0
2396,Nightcrawlers,Jacqueline,64,Lynch,264.14975,486,Push The Feeling On,29.0
2397,Tapes n Tapes,Kate,13,Harrell,191.63383000000002,537,Say Back Something,97.0
2398,Paramore,Kate,14,Harrell,230.45179,537,Careful (Album Version),97.0
2399,Eric Church,Jacqueline,65,Lynch,190.64118,486,Guys Like Me,29.0
2400,Josh Groban,Kate,15,Harrell,244.45342000000002,537,Petit Papa Noel (Album Version),97.0
2401,Billy Currington,Kate,16,Harrell,215.82322000000002,537,Good Directions,97.0
2402,Mayer Hawthorne,Kate,17,Harrell,179.25179,537,Shiny & New,97.0
2403,Scandinavian Music Group,Chloe,0,Cuevas,544.88771,542,Kun Puut Tekee SeittiÃÂ¤,49.0
2404,Macaco,Lily,0,Burns,284.52526,546,Mama Tierra,32.0
2405,,Lily,1,Burns,,546,,32.0
2406,Gorillaz,Kate,18,Harrell,230.68688999999998,537,M1 A1,97.0
2407,Binary Star,Kate,19,Harrell,157.72689,537,Slang Blade,97.0
2408,The Mars Volta,Kate,20,Harrell,344.92036,537,Aberinkula,97.0
2409,,Jacqueline,66,Lynch,,486,,29.0
2410,MGMT,Jacqueline,67,Lynch,264.17587000000003,486,Time To Pretend,29.0
2411,,Tucker,0,Garrison,,39,,40.0
2412,Children Of Bodom,Jacqueline,68,Lynch,204.69506,486,Don't Stop At The Top,29.0
2413,K's Choice,Kate,21,Harrell,288.57424,537,Not An Addict,97.0
2414,The Human League,Jacqueline,69,Lynch,265.35138,486,Human,29.0
2415,Elvis Presley,Kate,22,Harrell,273.76281,537,Suspicious Minds,97.0
2416,Sleater-kinney,Jacqueline,70,Lynch,190.45832,486,Good Things,29.0
2417,Bat For Lashes,Kate,23,Harrell,187.71546,537,Moon And Moon,97.0
2418,Adam Lambert,Jacqueline,71,Lynch,228.23137999999997,486,If I Had You,29.0
2419,Base Ball Bear,Kate,24,Harrell,255.60771,537,Sayonara-Nostalgia,97.0
2420,Yeah Yeah Yeahs,Jacqueline,72,Lynch,314.46159,486,No No No,29.0
2421,Nevermore,Kate,25,Harrell,326.53016,537,Passenger,97.0
2422,Jake Hess,Jacqueline,73,Lynch,199.26158999999998,486,You And Me Jesus,29.0
2423,Stacie Orrico,Kate,26,Harrell,238.78485,537,So Pray (Genuine Album Version),97.0
2424,,Jacqueline,74,Lynch,,486,,29.0
2425,Devo,Kate,27,Harrell,173.81832,537,Girl U Want (Live),97.0
2426,Chet Baker,Kate,28,Harrell,378.74893,537,"Blame It on My Youth (From ""Let's Get Lost"")",97.0
2427,Guns N' Roses,Kate,29,Harrell,459.20608,537,Sympathy For The Devil,97.0
2428,Dwight Yoakam,Kate,30,Harrell,239.3073,537,You're The One,97.0
2429,Spinners,Kate,31,Harrell,444.13342,537,Rubberband Man,97.0
2430,,Kate,32,Harrell,,537,,97.0
2431,Diam's,Kate,33,Harrell,284.9171,537,Suzy 2003 (Live),97.0
2432,Prohom,Lily,0,Koch,246.38648999999998,417,Mise En Bouche,15.0
2433,Nicholas Hooper,Kate,34,Harrell,104.98567,537,"Ron's Victory (""Harry Potter & The Half-Blood Prince"")",97.0
2434,Drake / Lil Wayne / Young Jeezy,Lily,1,Koch,225.2273,417,I'm Goin In,15.0
2435,Traffic,Kate,35,Harrell,195.39546,537,Something New,97.0
2436,Straight No Chaser,Kate,36,Harrell,214.88281,537,I'm Yours / Somewhere Over The Rainbow (EP Version),97.0
2437,Leonard Cohen,Kate,37,Harrell,340.53179,537,So Long_ Marianne,97.0
2438,The Strokes,Kate,38,Harrell,208.06485,537,The Modern Age,97.0
2439,Brad Mehldau,Kate,39,Harrell,651.7807700000001,537,Moon River (Live) (Album Version),97.0
2440,Selena,Kate,40,Harrell,329.58648999999997,537,Como La Flor (2005 Re-mastering) (Live),97.0
2441,Nirvana,Kate,41,Harrell,219.08853,537,Come As You Are,97.0
2442,Her Bright Skies,Kate,42,Harrell,203.54567,537,Heartbreaker,97.0
2443,,Jacqueline,0,Lynch,,556,,29.0
2444,Aerosmith,Kate,43,Harrell,235.36281,537,Pink,97.0
2445,Stephen Marley,Kate,44,Harrell,255.05913999999999,537,Chase Dem,97.0
2446,Eric Church,Jacqueline,1,Lynch,171.72853,556,My Heart's Got A Memory,29.0
2447,David Morales W/ Tamra Keenan,Kate,45,Harrell,347.27137999999997,537,Here I Am (Album Version),97.0
2448,Shaggy,Jacqueline,2,Lynch,246.88281,556,Boombastic,29.0
2449,Jacky Terrasson,Jacqueline,3,Lynch,342.7522,556,Le Jardin d'Hiver,29.0
2450,Raymond Van Het Groenewoud,Kate,46,Harrell,163.65669,537,Het Nummer Van God,97.0
2451,Rammstein,Kate,47,Harrell,235.59791,537,TE QUIERO PUTA!,97.0
2452,Wykked Wytch,Jacqueline,4,Lynch,224.31302000000002,556,Ripping Flesh,29.0
2453,Cartola,Kate,48,Harrell,127.242,537,Tive Sim,97.0
2454,Jack Johnson,Kate,49,Harrell,228.8322,537,Fortunate Fool,97.0
2455,Tom Waits,Jacqueline,5,Lynch,197.85098,556,Whistlin' Past The Graveyard,29.0
2456,Colbie Caillat,Jacqueline,6,Lynch,196.17914,556,Bubbly,29.0
2457,Coldplay,Kate,50,Harrell,268.38159,537,Yellow,97.0
2458,,Sara,0,Johnson,,411,,95.0
2459,Does It Offend You_ Yeah?,Jacqueline,7,Lynch,220.57751000000002,556,Doomed Now,29.0
2460,OneRepublic,Sara,1,Johnson,224.67872999999997,411,Secrets,95.0
2461,The Crests,Kate,51,Harrell,182.88281,537,16 Candles,97.0
2462,Mutemath,Jacqueline,8,Lynch,200.51546000000002,556,Spotlight,29.0
2463,Muse,Sara,2,Johnson,304.84853,411,Uprising,95.0
2464,Owl City,Kate,52,Harrell,231.67955,537,Vanilla Twilight,97.0
2465,Parachute,Jacqueline,9,Lynch,253.49178999999998,556,The New Year,29.0
2466,Billy Bob Thornton and The Peasall Sisters,Kate,53,Harrell,164.80608,537,Road to Kaintuck,97.0
2467,Newton Faulkner,Sara,3,Johnson,236.66893,411,Dream Catch Me,95.0
2468,Funkadelic,Kate,54,Harrell,626.07628,537,Uncle Jam,97.0
2469,Scorpions,Jacqueline,10,Lynch,157.04771000000002,556,When The Smoke Is Going Down,29.0
2470,OneRepublic,Sara,4,Johnson,224.67872999999997,411,Secrets,95.0
